theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,75,FVQ,semantic,first,0.52,,0.42,0.61,,100,,15,0.6118,"{""correct"": 52, ""garbage"": 15, ""intermediate_intrusion"": 33}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,100,CVQ,semantic,last,0.1,,0.05,0.16,,100,,17,0.1205,"{""correct"": 10, ""garbage"": 17, ""intermediate_intrusion"": 71, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,7,100,FVQ,semantic,first,0.54,,0.45,0.64,,100,,13,0.6207,"{""correct"": 54, ""garbage"": 13, ""intermediate_intrusion"": 33}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,5,CVQ,semantic,last,0.2,,0.12,0.28,,100,,2,0.2041,"{""correct"": 20, ""garbage"": 2, ""intermediate_intrusion"": 63, ""primacy_intrusion"": 15}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,5,FVQ,semantic,first,0.96,,0.91,0.99,,100,,0,0.96,"{""correct"": 96, ""intermediate_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,7,CVQ,semantic,last,0.16,,0.09,0.24,,100,,1,0.1616,"{""correct"": 16, ""garbage"": 1, ""intermediate_intrusion"": 73, ""primacy_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,7,FVQ,semantic,first,0.85,,0.77,0.92,,100,,0,0.85,"{""correct"": 85, ""intermediate_intrusion"": 14, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,10,CVQ,semantic,last,0.13,,0.07,0.2,,100,,1,0.1313,"{""correct"": 13, ""garbage"": 1, ""intermediate_intrusion"": 80, ""primacy_intrusion"": 6}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,10,FVQ,semantic,first,0.83,,0.75,0.9,,100,,3,0.8557,"{""correct"": 83, ""garbage"": 3, ""intermediate_intrusion"": 14}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,15,CVQ,semantic,last,0.18,,0.11,0.26,,100,,1,0.1818,"{""correct"": 18, ""garbage"": 1, ""intermediate_intrusion"": 80, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,15,FVQ,semantic,first,0.74,,0.65,0.82,,100,,3,0.7629,"{""correct"": 74, ""garbage"": 3, ""intermediate_intrusion"": 23}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,20,CVQ,semantic,last,0.15,,0.08,0.22,,100,,6,0.1596,"{""correct"": 15, ""garbage"": 6, ""intermediate_intrusion"": 77, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,20,FVQ,semantic,first,0.59,,0.49,0.68,,100,,6,0.6277,"{""correct"": 59, ""garbage"": 6, ""intermediate_intrusion"": 35}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,30,CVQ,semantic,last,0.17,,0.1,0.24,,100,,5,0.1789,"{""correct"": 17, ""garbage"": 5, ""intermediate_intrusion"": 76, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,30,FVQ,semantic,first,0.43,,0.32,0.53,,100,,15,0.5059,"{""correct"": 43, ""garbage"": 15, ""intermediate_intrusion"": 42}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,50,CVQ,semantic,last,0.11,,0.05,0.17,,100,,10,0.1222,"{""correct"": 11, ""garbage"": 10, ""intermediate_intrusion"": 77, ""primacy_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,50,FVQ,semantic,first,0.5,,0.4098,0.6,,100,,16,0.5952,"{""correct"": 50, ""garbage"": 16, ""intermediate_intrusion"": 34}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,75,CVQ,semantic,last,0.1,,0.05,0.16,,100,,12,0.1136,"{""correct"": 10, ""garbage"": 12, ""intermediate_intrusion"": 77, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,75,FVQ,semantic,first,0.42,,0.32,0.52,,100,,23,0.5455,"{""correct"": 42, ""garbage"": 23, ""intermediate_intrusion"": 35}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,100,CVQ,semantic,last,0.14,,0.07,0.21,,100,,21,0.1772,"{""correct"": 14, ""garbage"": 21, ""intermediate_intrusion"": 63, ""primacy_intrusion"": 2}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,10,100,FVQ,semantic,first,0.33,,0.24,0.42,,100,,21,0.4177,"{""correct"": 33, ""garbage"": 21, ""intermediate_intrusion"": 46}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,5,CVQ,semantic,last,0.18,,0.11,0.26,,100,,0,0.18,"{""correct"": 18, ""intermediate_intrusion"": 58, ""primacy_intrusion"": 24}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,5,FVQ,semantic,first,0.85,,0.77,0.92,,100,,2,0.8673,"{""correct"": 85, ""garbage"": 2, ""intermediate_intrusion"": 13}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,7,CVQ,semantic,last,0.12,,0.06,0.19,,100,,2,0.1224,"{""correct"": 12, ""garbage"": 2, ""intermediate_intrusion"": 70, ""primacy_intrusion"": 16}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,7,FVQ,semantic,first,0.74,,0.65,0.82,,100,,3,0.7629,"{""correct"": 74, ""garbage"": 3, ""intermediate_intrusion"": 23}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,10,CVQ,semantic,last,0.23,,0.15,0.32,,100,,1,0.2323,"{""correct"": 23, ""garbage"": 1, ""intermediate_intrusion"": 66, ""primacy_intrusion"": 10}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,10,FVQ,semantic,first,0.64,,0.55,0.73,,100,,5,0.6737,"{""correct"": 64, ""garbage"": 5, ""intermediate_intrusion"": 30, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,15,CVQ,semantic,last,0.07,,0.02,0.12,,100,,3,0.0722,"{""correct"": 7, ""garbage"": 3, ""intermediate_intrusion"": 86, ""primacy_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,15,FVQ,semantic,first,0.55,,0.45,0.65,,100,,7,0.5914,"{""correct"": 55, ""garbage"": 7, ""intermediate_intrusion"": 38}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,20,CVQ,semantic,last,0.12,,0.06,0.1802,,100,,6,0.1277,"{""correct"": 12, ""garbage"": 6, ""intermediate_intrusion"": 81, ""primacy_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,20,FVQ,semantic,first,0.5,,0.4,0.59,,100,,10,0.5556,"{""correct"": 50, ""garbage"": 10, ""intermediate_intrusion"": 38, ""recency_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,30,CVQ,semantic,last,0.1,,0.05,0.16,,100,,9,0.1099,"{""correct"": 10, ""garbage"": 9, ""intermediate_intrusion"": 77, ""primacy_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,30,FVQ,semantic,first,0.44,,0.34,0.53,,100,,15,0.5176,"{""correct"": 44, ""garbage"": 15, ""intermediate_intrusion"": 41}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,50,CVQ,semantic,last,0.11,,0.05,0.17,,100,,15,0.1294,"{""correct"": 11, ""garbage"": 15, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 2}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,50,FVQ,semantic,first,0.24,,0.15,0.32,,100,,26,0.3243,"{""correct"": 24, ""garbage"": 26, ""intermediate_intrusion"": 50}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,75,CVQ,semantic,last,0.12,,0.06,0.19,,100,,14,0.1395,"{""correct"": 12, ""garbage"": 14, ""intermediate_intrusion"": 74}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,75,FVQ,semantic,first,0.26,,0.18,0.35,,100,,29,0.3662,"{""correct"": 26, ""garbage"": 29, ""intermediate_intrusion"": 45}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,100,CVQ,semantic,last,0.06,,0.02,0.11,,100,,21,0.0759,"{""correct"": 6, ""garbage"": 21, ""intermediate_intrusion"": 72, ""primacy_intrusion"": 1}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,15,100,FVQ,semantic,first,0.16,,0.09,0.24,,100,,41,0.2712,"{""correct"": 16, ""garbage"": 41, ""intermediate_intrusion"": 43}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,5,CVQ,semantic,last,0.11,,0.05,0.17,,100,,1,0.1111,"{""correct"": 11, ""garbage"": 1, ""intermediate_intrusion"": 66, ""primacy_intrusion"": 22}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,5,FVQ,semantic,first,0.75,,0.66,0.83,,100,,5,0.7895,"{""correct"": 75, ""garbage"": 5, ""intermediate_intrusion"": 20}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,7,CVQ,semantic,last,0.13,,0.07,0.2,,100,,1,0.1313,"{""correct"": 13, ""garbage"": 1, ""intermediate_intrusion"": 66, ""primacy_intrusion"": 20}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,7,FVQ,semantic,first,0.64,,0.54,0.73,,100,,5,0.6737,"{""correct"": 64, ""garbage"": 5, ""intermediate_intrusion"": 31}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,10,CVQ,semantic,last,0.02,,0.0,0.05,,100,,4,0.0208,"{""correct"": 2, ""garbage"": 4, ""intermediate_intrusion"": 83, ""primacy_intrusion"": 11}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,10,FVQ,semantic,first,0.52,,0.42,0.62,,100,,6,0.5532,"{""correct"": 52, ""garbage"": 6, ""intermediate_intrusion"": 42}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,15,CVQ,semantic,last,0.14,,0.08,0.21,,100,,3,0.1443,"{""correct"": 14, ""garbage"": 3, ""intermediate_intrusion"": 80, ""primacy_intrusion"": 3}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,15,FVQ,semantic,first,0.35,,0.25,0.44,,100,,8,0.3804,"{""correct"": 35, ""garbage"": 8, ""intermediate_intrusion"": 56, ""recency_intrusion"": 1}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,20,CVQ,semantic,last,0.13,,0.07,0.19,,100,,5,0.1368,"{""correct"": 13, ""garbage"": 5, ""intermediate_intrusion"": 82}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,20,FVQ,semantic,first,0.29,,0.2,0.38,,100,,7,0.3118,"{""correct"": 29, ""garbage"": 7, ""intermediate_intrusion"": 64}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,30,CVQ,semantic,last,0.11,,0.06,0.18,,100,,5,0.1158,"{""correct"": 11, ""garbage"": 5, ""intermediate_intrusion"": 79, ""primacy_intrusion"": 5}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,30,FVQ,semantic,first,0.23,,0.15,0.32,,100,,15,0.2706,"{""correct"": 23, ""garbage"": 15, ""intermediate_intrusion"": 61, ""recency_intrusion"": 1}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,50,CVQ,semantic,last,0.08,,0.03,0.14,,100,,12,0.0909,"{""correct"": 8, ""garbage"": 12, ""intermediate_intrusion"": 80}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,50,FVQ,semantic,first,0.14,,0.07,0.21,,100,,23,0.1818,"{""correct"": 14, ""garbage"": 23, ""intermediate_intrusion"": 63}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,75,CVQ,semantic,last,0.1,,0.05,0.16,,100,,22,0.1282,"{""correct"": 10, ""garbage"": 22, ""intermediate_intrusion"": 67, ""primacy_intrusion"": 1}",D,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,75,FVQ,semantic,first,0.09,,0.04,0.15,,100,,35,0.1385,"{""correct"": 9, ""garbage"": 35, ""intermediate_intrusion"": 56}",D,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,100,CVQ,semantic,last,0.11,,0.05,0.18,,100,,25,0.1467,"{""correct"": 11, ""garbage"": 25, ""intermediate_intrusion"": 63, ""primacy_intrusion"": 1}",A,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,20,100,FVQ,semantic,first,0.12,,0.06,0.18,,100,,38,0.1935,"{""correct"": 12, ""garbage"": 38, ""intermediate_intrusion"": 49, ""recency_intrusion"": 1}",A,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,5,CVQ,semantic,last,0.09,,0.04,0.15,,100,,0,0.09,"{""correct"": 9, ""intermediate_intrusion"": 59, ""primacy_intrusion"": 32}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,5,FVQ,semantic,first,0.72,,0.63,0.8,,100,,0,0.72,"{""correct"": 72, ""intermediate_intrusion"": 27, ""recency_intrusion"": 1}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,7,CVQ,semantic,last,0.07,,0.03,0.12,,100,,3,0.0722,"{""correct"": 7, ""garbage"": 3, ""intermediate_intrusion"": 68, ""primacy_intrusion"": 22}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,7,FVQ,semantic,first,0.49,,0.39,0.59,,100,,3,0.5052,"{""correct"": 49, ""garbage"": 3, ""intermediate_intrusion"": 44, ""recency_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,10,CVQ,semantic,last,0.09,,0.04,0.15,,100,,2,0.0918,"{""correct"": 9, ""garbage"": 2, ""intermediate_intrusion"": 81, ""primacy_intrusion"": 8}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,10,FVQ,semantic,first,0.51,,0.42,0.61,,100,,5,0.5368,"{""correct"": 51, ""garbage"": 5, ""intermediate_intrusion"": 40, ""recency_intrusion"": 4}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,15,CVQ,semantic,last,0.09,,0.04,0.15,,100,,3,0.0928,"{""correct"": 9, ""garbage"": 3, ""intermediate_intrusion"": 81, ""primacy_intrusion"": 7}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,15,FVQ,semantic,first,0.35,,0.26,0.44,,100,,10,0.3889,"{""correct"": 35, ""garbage"": 10, ""intermediate_intrusion"": 53, ""recency_intrusion"": 2}",C,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,20,CVQ,semantic,last,0.1,,0.05,0.16,,100,,5,0.1053,"{""correct"": 10, ""garbage"": 5, ""intermediate_intrusion"": 81, ""primacy_intrusion"": 4}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,20,FVQ,semantic,first,0.26,,0.18,0.35,,100,,11,0.2921,"{""correct"": 26, ""garbage"": 11, ""intermediate_intrusion"": 63}",B,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,30,CVQ,semantic,last,0.05,,0.01,0.1,,100,,4,0.0521,"{""correct"": 5, ""garbage"": 4, ""intermediate_intrusion"": 90, ""primacy_intrusion"": 1}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,30,FVQ,semantic,first,0.13,,0.07,0.2,,100,,21,0.1646,"{""correct"": 13, ""garbage"": 21, ""intermediate_intrusion"": 66}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
01_fvq_cvq,Qwen2.5-1.5B-Instruct,Qwen2.5,False,base,arbitrary_single,chat_template,25,50,CVQ,semantic,last,0.07,,0.03,0.12,,100,,15,0.0824,"{""correct"": 7, ""garbage"": 15, ""intermediate_intrusion"": 78}",AB,,raw,v3/results_vllm/arbitrary_single/Qwen2.5-1.5B-Instruct/stage1_sweep_20260408_231134.json,
