model,num_keys,num_updates,format,position,accuracy,ci_lower,ci_upper,wilson_hw,n_trials,source_file
claude-sonnet,5,20,flat_nolabel,14,0.045,0.02,0.075,0.0309,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_nolabel,16,0.02,0.005,0.04,0.0231,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_nolabel,17,0.015,0.0,0.035,0.0211,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_nolabel,19,0.03,0.01,0.055,0.0265,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_nolabel,20,0.045,0.02,0.075,0.0309,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_nolabel,last,0.94,0.905,0.97,0.0346,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,1,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,2,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,3,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,4,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,5,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,6,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,7,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,8,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,10,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,11,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,13,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,14,0.9929,0.9786,1.0,0.023,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,16,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,17,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,19,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,20,1.0,1.0,1.0,0.0188,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,flat_verbose,last,0.9071,0.8571,0.95,0.0498,140,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,1,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,2,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,3,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,4,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,5,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,6,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,7,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,8,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,10,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,11,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,13,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,14,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,16,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,17,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,19,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,20,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,block,last,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,1,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,2,0.84,0.785,0.89,0.0511,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,3,0.98,0.96,0.995,0.0231,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,4,0.96,0.93,0.985,0.0295,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,5,0.96,0.93,0.985,0.0295,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,6,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,7,0.98,0.96,1.0,0.0231,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,8,0.975,0.955,0.995,0.0249,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,10,0.97,0.945,0.99,0.0265,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,11,0.97,0.945,0.99,0.0265,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,13,0.8,0.745,0.855,0.0555,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,14,0.875,0.825,0.92,0.0465,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,16,0.915,0.875,0.95,0.0398,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,17,0.915,0.875,0.95,0.0398,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,19,0.94,0.905,0.97,0.0346,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,20,0.215,0.16,0.275,0.0569,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,20,landmark,last,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,1,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,2,0.99,0.975,1.0,0.0189,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,3,0.525,0.455,0.595,0.0686,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,4,0.29,0.23,0.355,0.0625,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,5,0.245,0.185,0.305,0.0594,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,6,0.15,0.1,0.2,0.0499,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,7,0.165,0.1149,0.215,0.0517,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,8,0.11,0.07,0.16,0.0442,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,14,0.015,0.0,0.035,0.0211,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,20,0.05,0.025,0.08,0.0322,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,26,0.1,0.06,0.1401,0.0425,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,31,0.125,0.08,0.175,0.0465,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,37,0.21,0.155,0.27,0.0564,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,43,0.365,0.3,0.43,0.0662,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,49,0.48,0.415,0.55,0.0686,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,50,0.535,0.465,0.605,0.0685,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_nolabel,last,0.89,0.845,0.935,0.0442,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,1,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,2,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,3,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,4,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,5,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,6,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,7,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,8,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,14,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,20,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,26,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,31,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,37,0.995,0.985,1.0,0.0163,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,43,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,49,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,50,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,flat_verbose,last,0.77,0.71,0.83,0.0582,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,1,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,2,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,3,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,4,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,5,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,6,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,7,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,8,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,14,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,20,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,26,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,31,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,37,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,43,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,49,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,50,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,block,last,1.0,1.0,1.0,0.0495,50,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,1,0.985,0.965,1.0,0.0211,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,2,0.71,0.645,0.77,0.0625,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,3,0.955,0.925,0.98,0.0309,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,4,0.845,0.79,0.895,0.0505,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,5,0.95,0.915,0.98,0.0322,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,6,0.97,0.945,0.99,0.0265,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,7,0.975,0.95,0.995,0.0249,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,8,0.98,0.96,0.995,0.0231,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,14,0.835,0.78,0.885,0.0517,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,20,0.64,0.575,0.705,0.066,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,26,0.235,0.1799,0.295,0.0586,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,31,0.28,0.22,0.34,0.0619,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,37,0.13,0.085,0.18,0.0472,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,43,0.12,0.08,0.165,0.0457,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,49,0.045,0.02,0.075,0.0309,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,50,0.085,0.05,0.125,0.0398,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
claude-sonnet,5,50,landmark,last,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/claude-sonnet/ucurve_20260520_024541.json
gpt-4.1,10,10,flat_nolabel,1,1.0,1.0,1.0,0.0133,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,2,0.98,0.96,0.995,0.0231,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,3,0.625,0.56,0.69,0.0665,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,4,0.39,0.3249,0.46,0.067,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,5,0.15,0.105,0.205,0.0499,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,6,0.145,0.1,0.195,0.0492,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,7,0.075,0.04,0.115,0.0379,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,8,0.11,0.07,0.155,0.0442,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,9,0.04,0.015,0.07,0.0295,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,10,0.025,0.005,0.05,0.0249,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_nolabel,last,0.89,0.8499,0.9301,0.0442,200,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_verbose,1,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_verbose,2,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
gpt-4.1,10,10,flat_verbose,3,1.0,1.0,1.0,0.0407,62,experiments_cloud/results/ucurve_proprietary/gpt-4.1/ucurve_20260520_110812.json
