theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,gemma-3-4b-it,Gemma-3,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,1.0,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,14,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,15,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,16,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,17,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,18,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,19,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,20,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,21,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,22,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,23,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,24,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,25,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,26,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,27,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,28,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,29,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,30,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,31,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,32,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,33,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,34,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,35,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,36,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,37,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,38,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,39,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,40,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,41,0.020833333333333332,,0.0,0.0836010255666804,0.06276769223334708,48,1,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,42,0.0875,,0.02149606326110111,0.1535039367388989,0.06600393673889889,80,7,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,43,0.1,,0.030860949445602484,0.16913905055439754,0.06913905055439752,80,8,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,44,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,45,0.0625,,0.0,0.12966150559943532,0.06716150559943532,64,4,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,46,0.09375,,0.03252656666694799,0.15497343333305202,0.06122343333305201,96,9,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,47,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,48,0.046875,,0.0,0.1085951429654443,0.0617201429654443,64,3,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,IVQ,ordinal,49,0.0875,,0.02149606326110111,0.1535039367388989,0.06600393673889889,80,7,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,CVQ,semantic,50,0.96875,,0.9132209307514648,1.0,0.05552906924853514,64,62,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N50; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,50,CVQ,semantic,last,0.98,,,,,100,,,,,,,raw,lora_intervention/experiments/gemma_results/block/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,100,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N100; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,10,100,CVQ,semantic,100,0.9375,,0.8703384944005647,1.0,0.0671615055994353,64,60,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K10N100; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,20,20,FVQ,ordinal,1,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K20N20; condition key lora_plain
03_prompt_format,gemma-3-4b-it,Gemma-3,False,lora,arbitrary_single,plain,20,20,CVQ,semantic,20,1.0,,0.9485813916897793,1.0,0.05141860831022067,48,48,,,,,,raw,lora_intervention/experiments/gemma_results/behavioral/results.json,cell K20N20; condition key lora_plain
